Timestamp,Position_X,Position_Y
1700948351311197996,33.75255211617227,-48.086698282943516
1700948351311428546,33.75357251809201,-48.08604174060325
1700948351311456680,33.75443606523529,-48.08555052265523
1700948351311476230,33.757610096995826,-48.0836530052052
1700948351311569929,33.758143074087364,-48.083365150027696
1700948351311913490,33.75992341451081,-48.082284452830535
1700948351312035560,33.76088298683878,-48.08170659545378
1700948351312103748,33.760813939462416,-48.0817842060969
1700948351312202692,33.762724246374304,-48.08061462257306
1700948351312310695,33.76271012813394,-48.080645873826754
1700948351353509426,33.763672419743855,-48.080036667661176
1700948351353521823,33.764283108669964,-48.07967284409777
1700948351353528499,33.76382954457011,-48.0799725986707
1700948351353533744,33.764682854142904,-48.079437635294234
1700948351353538513,33.764461365517015,-48.079592960446874
1700948351353543758,33.76479036192743,-48.0794055464793
1700948351353548526,33.765107128585825,-48.07923205099771
1700948351353553295,33.76467130682442,-48.079465934157376
1700948351353558778,33.76486697989763,-48.079356157582545
1700948351353563547,33.76454811699188,-48.0795397222973
1700948351353568315,33.76452174882475,-48.079556346442324
1700948351353572845,33.764552773866,-48.0795390224328
1700948351353577375,33.76427051189669,-48.079703049797615
1700948351353582382,33.764209034926594,-48.07973301779408
1700948351353586912,33.76398847878421,-48.07986448774365
1700948351353591442,33.76391626977492,-48.079894241926645
1700948351353596448,33.763746556396256,-48.08000464986956
1700948351353601455,33.76367557272034,-48.08004091496032
1700948351353606462,33.763577739957796,-48.0801052692704
1700948351398196697,33.76355691268761,-48.080125410978084
1700948351398240566,33.76357097811144,-48.08013053291796
1700948351398262500,33.76349491484033,-48.08015651457763
1700948351398286342,33.76354402025182,-48.08014140078925
1700948351398301839,33.76345739459618,-48.080182851669
1700948351398317098,33.76346286590827,-48.080178726710464
1700948351398332118,33.76358127753828,-48.08011726262583
1700948351398350954,33.763465064882915,-48.08017771781922
1700948351398381471,33.76353464476626,-48.080132376973346
1700948351398405075,33.76346268100604,-48.08017931601576
1700948351398422956,33.76346899105236,-48.08017232673944
1700948351398438692,33.763553273349935,-48.080105721743834
1700948351398454189,33.76349089665011,-48.08016215686302
1700948351462021827,33.76354475609686,-48.08013283787425
1700948351462148427,33.76349538302537,-48.080157918648176
1700948351505515813,33.76352184563524,-48.0801483557838
1700948351505553960,33.76362390671328,-48.080108769942385
1700948351505573749,33.763527423172775,-48.08014487421115
1700948351567438364,33.763555419272805,-48.08013427082058
1700948351567547321,33.76356728439456,-48.080129591276425
1700948351609488964,33.76359206444599,-48.08012009925305
1700948351609524965,33.7636720364949,-48.08009047682069
1700948351609542131,33.76359543916317,-48.08011885454718
1700948351653545379,33.76361848703098,-48.08010926122576
1700948351653584480,33.76362037122007,-48.08010875660451
1700948351715926170,33.7636459450614,-48.08009770110717
1700948351716869115,33.763694274598926,-48.08007679083678
1700948351757534503,33.76364074855119,-48.080100128822714
1700948351801436901,33.763671623655696,-48.08009043056666
1700948351801466464,33.763663308186764,-48.080092664814806
1700948351845564842,33.76369155483437,-48.08008490591524
1700948351845606803,33.763734154914204,-48.08007323878429
1700948351889516353,33.76368104190746,-48.08008737900974
1700948351889552116,33.763704684576076,-48.080081030943724
1700948351889571666,33.76369664250346,-48.08008301518834
1700948351933456897,33.763718146836986,-48.08007755963195
1700948351933493852,33.76371514254661,-48.08007817711853
1700948351953480243,33.76370788851965,-48.08008003625713
1700948351953652143,33.76372375867321,-48.0800744547865
1700948351997476100,33.76371710805077,-48.08007700054462
1700948351997513532,33.763728203858996,-48.08007278390362
1700948352045548200,33.76372993412024,-48.08007195197506
1700948352045587062,33.763723149802466,-48.080074846206486
