Timestamp,Position_X,Position_Y
1701025233754591703,-0.02832906765965132,0.0280328945836613
1701025233754698991,-0.028330725390639418,0.028034481030377617
1701025233755345821,-0.028348650497378797,0.028051626237493472
1701025233758655071,-0.028337065881834458,0.02804054653928951
1701025233759343624,-0.02834851795004693,0.02805150066269656
1701025233759701013,-0.02834134930781329,0.028044644286789735
1701025233759730100,-0.028343171871963807,0.028046387609534484
1701025233759993076,-0.028362511722729317,0.028064887219445438
1701025233760399103,-0.02835071353687393,0.02805360185217543
1701025233761220693,-0.02836372257571907,0.0280660455813836
1701025233802503108,-0.028355098729710607,0.028057796586417032
1701025233802545547,-0.028356009658649838,0.028058668043937186
1701025233802565574,-0.02837250411994364,0.028074446495884375
1701025233802581787,-0.02836211470528736,0.02806450794307678
1701025233802595853,-0.028372076039751178,0.028074036188787174
1701025233802610158,-0.02836565193134806,0.028067890856305757
1701025233802627325,-0.02836783203689691,0.028069976727844538
1701025233802640914,-0.028385792681780396,0.028087158288140054
1701025233802670240,-0.028373613531313215,0.028075507380418207
1701025233802686929,-0.02838351966604782,0.028084982856226383
1701025233802705764,-0.028376872514535533,0.028078623779422385
1701025233802719116,-0.028379042109955534,0.028080699195588893
1701025233802732944,-0.028395852828294224,0.028096778176061654
1701025233802746295,-0.02838477595428224,0.028086183742156694
1701025233802759885,-0.028395316378169305,0.02809626673907134
1701025233802773714,-0.028389689397570143,0.02809088412182221
1701025233961293220,-0.028405477743720608,0.02810598596137201
1701025233962146282,-0.028396383865193216,0.028097287167977797
1701025234054999828,-0.028407800499998335,0.028108207876709777
1701025234098094701,-0.02839923218271186,0.02810001199055494
1701025234098133802,-0.028400977139569846,0.02810168170145988
1701025234098154306,-0.02841686276319381,0.02811687908851572
1701025234098169088,-0.028406097757871732,0.028106581107873445
1701025234098183631,-0.028414635107047285,0.02811474872668624
1701025234198388338,-0.028408616278080237,0.0281089908335922
1701025234198468923,-0.02841072902156688,0.028111011737602547
1701025234267777681,-0.028424880418829533,0.028124549431657913
1701025234309985160,-0.02841552446790758,0.028115598427728806
1701025234392845869,-0.028424548563939965,0.028124230046363184
1701025234438014030,-0.028417924067107418,0.028117892413042526
1701025234438046693,-0.028421031195494478,0.028120863937084545
1701025234438066244,-0.02843860668022981,0.028137671915723503
1701025234438080787,-0.028425819303941825,0.0281254414071944
1701025234481913805,-0.02843533098206392,0.02813453654268785
1701025234481938838,-0.028428230025954133,0.028127745296989415
1701025234491060972,-0.02843083716336614,0.0281302386951024
1701025234511884212,-0.028446693095944487,0.028145400726109607
1701025234558007001,-0.02843605428295164,0.02813522779338174
1701025234558048486,-0.02844570054126915,0.028144451984422256
1701025234558070898,-0.028440963234633125,0.028139921145300218
1701025234602218866,-0.028456049993106355,0.028154345473782285
1701025234602276325,-0.028445733388797127,0.028144480533374327
1701025234602294921,-0.028454379598872006,0.02815274631291667
1701025234602310419,-0.028447524233032796,0.028146191646998435
1701025234602324962,-0.02845072760723493,0.02814925446454177
1701025234602339029,-0.028467281726980435,0.028165081716647927
1701025234602352380,-0.02845623648485206,0.028154521488391388
1701025234602365493,-0.02846733032593326,0.02816512733090943
1701025234602379083,-0.02848203840132136,0.028179188279462752
1701025234602392435,-0.02846091249743518,0.028158989933485253
1701025234602405309,-0.028475269823374418,0.028172713091540756
1701025234602419614,-0.028466218742868227,0.02816406018835613
1701025234650099515,-0.028475008564013377,0.028172461278798248
1701025234650142908,-0.028467669777481972,0.028165446126522022
1701025234650165319,-0.028470982508996497,0.02816861137551158
1701025234650182723,-0.028486593756954764,0.02818352878581347
1701025234670392751,-0.028475785818509028,0.028173200779515635
1701025234855409622,-0.028485189460899268,0.028182188586703304
1701025234897851467,-0.028477250051073547,0.02817460217975407
1701025235150565624,-0.028480873050140534,0.028178062304808092
1701025235150697231,-0.028496556439510448,0.02819304629196932
1701025235246822357,-0.02848244351837787,0.02817955908594769
1701025235282394170,-0.028485912549067738,0.028182875375787064
1701025235546284914,-0.028489318463919184,0.028186131781215068
1701025235546403408,-0.028493025036293664,0.028189673775263758
1701025235651522636,-0.02850903292377062,0.02820497033867303
1701025235820038557,-0.028495469267205684,0.028192009125876643
1701025235828458786,-0.028498667077698967,0.028195065883660875
1701025235972149848,-0.028502277593011292,0.028198518161243455
1701025235972271680,-0.028506979830135323,0.028203012437585308
1701025235976987123,-0.028523647554386772,0.028218942176333965
1701025235977078676,-0.02850905728851518,0.028204997852432395
1701025236112497806,-0.028512647338231834,0.02820842911847294
1701025236686298370,-0.02851594977409031,0.028211585602539602
1701025236686433792,-0.028520151440639192,0.02821560100239918
1701025236928769826,-0.028535944211565915,0.028230693066140712
1701025236928821325,-0.028522178053951276,0.02821753679869468
1701025237247167348,-0.028526033405897166,0.028221222284541637
1701025237247218847,-0.028529301539606696,0.028224347616105455
1701025237407119989,-0.028533199371438955,0.028228073516735265
1701025237704955339,-0.028547664076437468,0.02824190053900818
1701025237705019474,-0.028534808024203308,0.02822961238956121
1701025238131650209,-0.028538976241870847,0.028233596367622574
1701025238131701946,-0.028541430891058248,0.02823594204820852
1701025238228975296,-0.02854619808751529,0.028240498533434147
1701025238295690536,-0.028561774523291984,0.02825538609544879
1701025238295741081,-0.028547609346936686,0.02824184662246109
1701025238296183347,-0.028551221821358035,0.02824529893311078
1701025238297517061,-0.028553792590321685,0.028247754796955113
1701025238638679265,-0.02855637035797201,0.028250217849591298
1701025238857139348,-0.028566808484042288,0.028260191159015912
1701025239284048318,-0.028557526242881787,0.028251320868304293
1701025239284098863,-0.02856110696969204,0.028254742370631504
