Timestamp,Latitude,Longitude
1701012134867245674,-34.396010575119135,-70.80955221569792
1701012134868638515,-34.39601063013483,-70.80955215905412
1701012134871364355,-34.39601071639821,-70.80955216135132
1701012134872834920,-34.39601078259795,-70.80955213467007
1701012134874492645,-34.39601076628533,-70.8095520047155
1701012134876913309,-34.396010765202874,-70.80955198944649
1701012134878837347,-34.396010829512626,-70.80955196092523
1701012134880773067,-34.3960108060125,-70.80955192468991
1701012134882574081,-34.39601076772026,-70.80955167050993
1701012134885050296,-34.39601067255571,-70.80955149389798
1701012134886135101,-34.396010580253275,-70.80955136427039
1701012134887691020,-34.39601057451439,-70.80955119372369
1701012134889339685,-34.3960104827639,-70.80955107009432
1701012134891800642,-34.39601044937288,-70.80955099574828
1701012134892668724,-34.39601037775474,-70.80955088167026
1701012134894052028,-34.39601028915862,-70.80955079914162
1701012134895469427,-34.39601021541838,-70.80955071474834
1701012134896851539,-34.39601019652717,-70.8095505930292
1701012134898773908,-34.39601010340113,-70.80955056116049
1701012134900427579,-34.39601005588427,-70.80955046351632
1701012134901373863,-34.39601007161034,-70.80955036577821
1701012134903137445,-34.3960100127435,-70.80955029905161
1701012134904770135,-34.39600998861665,-70.80955023903685
1701012134906342983,-34.396009937747586,-70.80955025721781
1701012134907711505,-34.39600992688124,-70.80955023149092
1701012134910127878,-34.3960099375195,-70.80955021347881
1701012134911054849,-34.396009984743515,-70.80955020335199
1701012134912562847,-34.396010069254714,-70.8095502106663
1701012134914034843,-34.396010109273654,-70.809550219771
1701012134915787696,-34.39601018693945,-70.80955024051616
1701012134916885137,-34.396010229120016,-70.80955027612978
1701012134917994499,-34.39601025414868,-70.80955032496264
1701012134919282674,-34.39601030580804,-70.80955044374267
1701012134920734167,-34.39601041161397,-70.80955055903681
1701012134922181844,-34.39601048803537,-70.80955065016262
1701012134923548698,-34.39601058917512,-70.80955067023093
1701012134924444913,-34.396010588242646,-70.80955078584682
1701012134926232337,-34.39601060994952,-70.8095508252989
1701012134927186965,-34.396010654204304,-70.80955087783462
1701012134928477287,-34.39601063738379,-70.80955090281259
1701012134930168628,-34.39601062232394,-70.80955092843338
1701012134931890487,-34.3960105813119,-70.80955100972024
1701012134931928634,-34.39601049228717,-70.80955116282782
1701012134934056997,-34.39601045906515,-70.80955125555772
1701012134935024023,-34.39601044558105,-70.80955141592135
1701012134937162399,-34.39601039405587,-70.80955143395084
1701012134939290046,-34.39601033001703,-70.8095515944449
1701012134941413640,-34.396010294316646,-70.80955174197985
1701012134943385362,-34.39601026401697,-70.80955188386814
1701012134944945335,-34.39601024659954,-70.80955193291273
1701012134946377038,-34.39601020804314,-70.80955188100806
1701012134947843074,-34.39601026872652,-70.8095517442453
1701012134948088169,-34.39601035922815,-70.80955168958461
1701012134949314117,-34.39601035066443,-70.80955178952979
1701012134949470758,-34.396010372805435,-70.80955178432421
1701012134951130867,-34.39601038732457,-70.80955176662908
1701012134952859640,-34.39601046645282,-70.80955157273927
1701012134952905416,-34.396010440918616,-70.80955152417974
1701012134952913999,-34.396010472655966,-70.80955136488019
1701012134954249620,-34.396010458493784,-70.80955127838388
1701012134954307794,-34.39601045725944,-70.80955120116218
1701012134954337358,-34.396010498342775,-70.80955104137655
1701012134954386234,-34.396010574647455,-70.80955091340208
1701012134955978393,-34.39601058310653,-70.80955082695615
1701012134956016778,-34.39601062287254,-70.8095507961857
1701012134956210613,-34.39601059703389,-70.80955066616698
1701012134958305358,-34.396010619600176,-70.80955055997843
1701012134959165096,-34.39601063330568,-70.80955046138737
1701012134960851907,-34.39601061776085,-70.80955034228188
1701012134960904359,-34.396010644177636,-70.80955027418463
1701012134960912942,-34.396010571611455,-70.80955018965587
1701012134960919141,-34.39601057527315,-70.80955013830474
1701012134962796688,-34.39601060522009,-70.80955000600991
1701012134964559078,-34.39601062980077,-70.80954991081923
1701012134964672088,-34.39601063592229,-70.80954988156546
1701012134966396570,-34.39601067965548,-70.80954976991694
1701012135392682552,-34.396010688168325,-70.80954976312249
1701012135403111457,-34.396010828865386,-70.80954962202813
1701012135403845071,-34.39601094654945,-70.80954953065329
1701012135404333353,-34.396011011866065,-70.80954940725759
1701012135404753208,-34.39601117776555,-70.80954947410778
1701012135404796361,-34.39601134333517,-70.80954945293148
1701012135405423641,-34.39601151325831,-70.80954943114111
1701012135405457258,-34.39601165769144,-70.80954940373138
1701012135406089782,-34.39601170908299,-70.80954946401623
1701012135406673908,-34.396011847474746,-70.80954948857881
1701012135407501220,-34.39601196648894,-70.80954947619468
1701012135407539606,-34.396012094326366,-70.80954948869449
1701012135409163951,-34.39601222131532,-70.80954951161287
1701012135409651517,-34.39601235287805,-70.80954939315312
1701012135409723997,-34.39601248646138,-70.80954932619623
1701012135410770177,-34.3960125711246,-70.8095493322316
1701012135411022424,-34.39601267419183,-70.80954935232482
1701012135411071538,-34.39601280357983,-70.80954927588836
1701012135411666154,-34.396012923104486,-70.80954929650945
1701012135411711454,-34.3960130533211,-70.8095493502963
1701012135428116083,-34.39601326234565,-70.8095496586861
1701012135447408199,-34.39601344123065,-70.80954998169625
1701012135479056596,-34.39601369120787,-70.80955018887768
1701012135486364603,-34.396013985682735,-70.80955038506812
1701012135492824554,-34.396014317239505,-70.80955051929497
1701012135504568576,-34.39601469603755,-70.80955060340443
1701012135505580902,-34.39601498494812,-70.8095507204005
1701012135509564638,-34.39601521158097,-70.80955090208624
1701012135510714292,-34.3960155396918,-70.80955088280065
1701012135518849611,-34.39601584688781,-70.8095510718023
1701012135547183990,-34.39601624890382,-70.80955121585707
1701012135579302549,-34.39601664491623,-70.80955135661132
1701012135652876853,-34.396017173330385,-70.80955172058913
1701012135778216600,-34.39601778127087,-70.80955202778675
1701012135896528244,-34.39601834382205,-70.80955234755119
1701012136004895448,-34.3960189408015,-70.80955266613643
1701012136124738454,-34.39601962365515,-70.80955285194797
1701012136246195554,-34.39602019619305,-70.80955313404652
1701012136370775461,-34.396020732846566,-70.80955337953247
1701012136493963003,-34.39602123588666,-70.80955359201543
1701012136494105577,-34.3960217705763,-70.80955377619479
1701012136657507896,-34.39602226905163,-70.80955391660173
1701012136805268764,-34.396022902584015,-70.80955426032094
1701012136805449247,-34.396023475808455,-70.80955470057552
1701012136941507101,-34.39602389685148,-70.8095550629746
1701012137099354028,-34.396024366650344,-70.80955538750682
1701012137245960950,-34.396024859637315,-70.80955569822619
1701012137246099233,-34.39602531600359,-70.80955592556843
1701012137420983552,-34.396025852276985,-70.80955621268272
1701012137551921129,-34.396026329284844,-70.80955652258584
1701012137552154779,-34.39602682990405,-70.8095568317135
1701012137675257444,-34.39602746432902,-70.80955713225825
1701012137782563209,-34.39602803978077,-70.80955741142648
1701012137782725572,-34.396028486463315,-70.80955761169426
1701012137884723424,-34.39602873124225,-70.80955769325534
1701012137988888978,-34.39602907365944,-70.80955785159111
1701012138083834648,-34.396029614205744,-70.80955809175765
1701012138183138847,-34.39603018403806,-70.8095582865344
1701012138293271064,-34.396030606787974,-70.8095583867204
1701012138395027637,-34.39603100058449,-70.80955855589661
1701012138511610269,-34.39603132920691,-70.80955869479808
1701012138621821880,-34.3960318005621,-70.80955880280186
1701012138729383468,-34.39603230471419,-70.80955886905252
1701012138840008258,-34.39603282159909,-70.80955894391964
1701012138946556091,-34.39603334484335,-70.80955895932142
1701012139053639173,-34.396033723811755,-70.80955901769316
1701012139163338422,-34.39603411318972,-70.80955908027904
1701012139274204730,-34.396034441448165,-70.80955913137153
1701012139274263381,-34.396034842438915,-70.80955918194263
1701012139384561777,-34.39603542480286,-70.80955935165332
1701012139492509841,-34.3960361206665,-70.80955942051865
1701012139610936641,-34.396036729313494,-70.80955949487067
1701012139716090202,-34.39603720972242,-70.809559410621
1701012139872478723,-34.39603769852291,-70.80955957429191
1701012140011594057,-34.396038025015265,-70.80955963613314
1701012140011658430,-34.396038437558836,-70.80955965734776
1701012140156920671,-34.39603883153023,-70.8095598087307
1701012140269279003,-34.39603945654186,-70.80955995887965
1701012140269462823,-34.396040196259904,-70.80956010398621
1701012140404222011,-34.396040860069775,-70.80956029378146
1701012140547078847,-34.396041533834456,-70.80956052255414
1701012140674019575,-34.3960422134142,-70.80956079714609
1701012140802211284,-34.39604286824457,-70.8095609314653
1701012140802360296,-34.396043640125434,-70.80956099691146
1701012140890176773,-34.39604432652813,-70.80956121017276
1701012140985182762,-34.39604480874841,-70.80956139689205
1701012141095458507,-34.39604531279215,-70.80956160302077
1701012141172735691,-34.396045817737715,-70.80956181499738
1701012141250715732,-34.396046274956056,-70.80956188397883
1701012141324815273,-34.3960467572651,-70.80956188717012
1701012141434969663,-34.39604723027209,-70.80956187529458
1701012141533297061,-34.39604787948911,-70.8095619064591
1701012141630619287,-34.39604837482616,-70.80956191125757
1701012141727481842,-34.39604901707264,-70.80956198459333
1701012141818005561,-34.396049466634864,-70.80956201541719
1701012141924108743,-34.39604981017021,-70.80956218265032
1701012142035412073,-34.39605029520889,-70.80956233722564
1701012142111468315,-34.3960508957379,-70.80956235100777
1701012142242461204,-34.396051400710206,-70.80956248257388
1701012142337815046,-34.396052043986664,-70.80956261255892
1701012142446558713,-34.39605253913705,-70.80956262156216
1701012142559005260,-34.39605299605141,-70.80956255865405
1701012142660532474,-34.3960533769361,-70.80956266532455
1701012142762566089,-34.39605379304263,-70.80956278974699
1701012142856359958,-34.39605430322103,-70.80956281630061
1701012142964430093,-34.39605462208158,-70.80956286367692
1701012143076356410,-34.396055070134,-70.80956279563564
1701012143198104143,-34.39605547970666,-70.8095627079305
1701012143299434423,-34.39605586848054,-70.80956269137666
1701012143423201560,-34.39605618133126,-70.80956299548842
1701012143533893108,-34.39605654785005,-70.80956321134397
1701012143670721769,-34.3960568729229,-70.80956346161751
1701012143787879228,-34.39605719086332,-70.80956367346538
1701012143788067579,-34.39605759725979,-70.80956389140161
1701012143912591218,-34.39605809351281,-70.80956416534067
1701012144044024944,-34.39605872596619,-70.80956435627078
1701012144145245075,-34.39605934792957,-70.8095644627046
1701012144250188589,-34.3960599818914,-70.80956436955069
1701012144343873977,-34.3960606438369,-70.80956433155026
1701012144428563117,-34.39606128108108,-70.80956426139447
1701012144529540061,-34.39606194940149,-70.8095642184823
1701012144631798982,-34.396062577475554,-70.80956408138243
1701012144758008241,-34.39606315217312,-70.80956400282129
1701012144860596895,-34.39606371313231,-70.80956411699462
1701012144860737562,-34.396064195201525,-70.8095642090586
1701012144967569589,-34.39606460337958,-70.80956428602609
1701012145071830749,-34.39606499265636,-70.80956443358764
1701012145171564102,-34.39606534644531,-70.8095646036181
1701012145278626203,-34.39606570108199,-70.80956478976317
1701012145418354749,-34.396065920152736,-70.80956501065978
1701012145527858495,-34.396066186472275,-70.8095652541511
1701012145626073122,-34.396066634991676,-70.80956543811942
1701012145718662500,-34.39606702669933,-70.80956575517992
1701012145836426496,-34.3960674869007,-70.80956592936717
1701012145945966958,-34.39606798438249,-70.80956611514637
1701012146057500362,-34.39606841503996,-70.80956621124955
1701012146159296035,-34.39606890007356,-70.80956641532963
1701012146159406185,-34.39606923107048,-70.80956649948632
1701012146254963636,-34.396069502254726,-70.80956660384095
1701012146359101295,-34.39606965151335,-70.80956668510959
1701012146463861703,-34.39606982842973,-70.80956682392878
1701012146582937240,-34.39606995239585,-70.80956690024702
1701012146710812568,-34.396070027315254,-70.80956701186052
1701012146907681703,-34.39607009566807,-70.80956706928278
1701012147047272920,-34.3960700848722,-70.8095671122494
1701012147047411203,-34.39607009200843,-70.80956714831672
1701012147185195922,-34.3960701413624,-70.8095671672154
1701012147327316045,-34.39607019438365,-70.80956721107532
1701012147327424287,-34.396070077112185,-70.80956717146144
1701012147452182292,-34.396070081508604,-70.80956715928154
1701012147571730375,-34.39607006248485,-70.80956711052659
1701012147671275854,-34.39607007033127,-70.80956707262953
1701012147671411991,-34.39607009936264,-70.80956703258701
1701012147754697561,-34.39607008531393,-70.80956701692446
1701012147834070205,-34.396069981378055,-70.80956699598605
1701012147981052875,-34.39606990556766,-70.80956699780857
1701012148087390422,-34.39606974845712,-70.80956704366871
1701012148177706241,-34.39606966272631,-70.8095669846213
1701012148275632143,-34.396069629115985,-70.80956695334982
1701012148353512287,-34.396069603413814,-70.8095669256264
1701012148449549198,-34.39606945463699,-70.80956689905824
1701012148552091836,-34.39606937155805,-70.8095669119966
1701012148687489509,-34.39606930711738,-70.80956691813043
1701012148763485193,-34.396069235338935,-70.80956684628417
1701012148849564075,-34.39606920869802,-70.80956688127276
1701012148939246177,-34.396069065444294,-70.80956686436618
1701012149038319826,-34.396068937331,-70.80956690195725
1701012149157462596,-34.39606869909734,-70.80956697006955
1701012149260683298,-34.396068565661345,-70.80956704296165
1701012149349470138,-34.396068328342324,-70.8095670648079
1701012149753300428,-34.396068167999665,-70.80956712822591
1701012149760857582,-34.39606801500226,-70.80956716290895
1701012149768295526,-34.396067879514064,-70.80956725269607
1701012149852925777,-34.396067798004,-70.8095672921629
1701012150032619237,-34.396067660804384,-70.80956736038893
1701012150223151445,-34.39606746605601,-70.80956738904192
1701012150223287343,-34.39606731462592,-70.809567434937
1701012150372334480,-34.396067197732634,-70.80956750959925
1701012150372389554,-34.39606706272525,-70.80956744873784
1701012150541944742,-34.3960669574618,-70.80956747271892
1701012150542081117,-34.396066823907034,-70.80956748766334
1701012150674328565,-34.3960667889111,-70.80956749002512
1701012150794150352,-34.396066777954026,-70.8095674878822
1701012150794302225,-34.39606672460107,-70.80956748215851
1701012150890141248,-34.39606673717437,-70.80956743985423
1701012151002600908,-34.39606680240731,-70.80956742397437
1701012151120971202,-34.39606673259046,-70.80956748090851
1701012151233072042,-34.3960666536105,-70.80956754474937
1701012151233144044,-34.39606667517298,-70.80956759496081
1701012151383348703,-34.39606672485813,-70.80956765329903
1701012151468319654,-34.3960666518752,-70.80956772102553
1701012151584920167,-34.39606662991775,-70.80956777941512
1701012151678396701,-34.39606652159462,-70.80956783811274
1701012151792703390,-34.39606641072494,-70.80956791473156
1701012151913401603,-34.39606628535017,-70.80956802390284
1701012152040422916,-34.39606615992255,-70.80956817200811
1701012152145502090,-34.39606601156739,-70.80956829706514
1701012152265212059,-34.39606591951422,-70.80956839943784
